Date,Open,High,Low,Close
3/11/2015,1001.88,1016.07,998.63,1015.94
3/12/2015,1014.17,1017.9,1006.31,1013.98
3/13/2015,1016.55,1020.29,1010.55,1012.25
3/16/2015,1006.45,1007.66,993.95001,996.39001
3/17/2015,1003.58,1005.45,996.87,997.42999
3/18/2015,998.54999,1012.4,997.29999,1010.99
3/19/2015,1020.44,1020.44,1009.63,1012.18
3/20/2015,1013.31,1015.42,1002.18,1010.67
3/23/2015,1015.28,1017.45,1004.23,1006.03
3/24/2015,1005.09,1005.94,994.65002,1005.12
3/25/2015,1005.46,1008.78,1002.56,1002.56
3/26/2015,997.76001,1003.01,992.48999,992.82001
3/27/2015,991.73999,995.16998,986.78003,993.33002
3/30/2015,998.46002,1000.68,993.12,993.27002
3/31/2015,997.28003,1001.88,993.58002,997.65997
4/1/2015,998.13,1010.13,995.03003,1010.04
4/2/2015,1013.6,1020.45,1009.24,1015.3
4/3/2015,1016.82,1018.42,1012.88,1017.08
4/7/2015,1024.3199,1032.17,1022.23,1027.62
4/8/2015,1029.9,1033.1899,1023.92,1023.97
4/9/2015,1024.24,1027.84,1020.71,1023.65
4/10/2015,1024.9399,1026.5601,1019.45,1025.38
4/16/2015,1035.9,1043.79,1031.09,1043.73
4/17/2015,1045.6899,1046.62,1039.53,1039.53
4/20/2015,1038.24,1039.24,1031.02,1033.75
4/21/2015,1038.4,1042.3101,1036.62,1040.23
4/22/2015,1040.8199,1041.14,1024.61,1024.61
4/23/2015,1027.86,1032.91,1017.82,1019.38
4/24/2015,1023,1028.41,1020.33,1028.41
4/27/2015,1030.52,1033.3199,1021.51,1023.45
4/28/2015,1022.94,1023.25,1006.89,1011.87
4/29/2015,1003.15,1009.51,997.02002,1003.48
4/30/2015,1002.45,1009.94,1001.99,1006.1
5/6/2015,1008.25,1010.04,998.01001,1003.19
5/7/2015,999.28003,1005.45,990.69,990.69
5/8/2015,994.81,1005.24,989.06,1001.04
5/11/2015,1006.05,1009.07,996.27002,996.27002
5/12/2015,995.53003,997.03998,981.54999,986.51001
5/13/2015,992.02002,996.28003,989.03003,994.60999
5/14/2015,994.31,997.23999,984.83002,993.03003
5/15/2015,992.01001,1002.83,990.07001,1002.83
5/18/2015,1001.13,1005.37,997.25,1001.25
5/19/2015,1003.09,1014.41,1003.05,1012.71
5/20/2015,1012.51,1014.66,1005.73,1005.98
5/21/2015,1008.87,1013.09,1007.28,1010.71
5/22/2015,1015.03,1017.93,1007.48,1007.68
5/25/2015,1009.58,1011.17,996.04999,996.04999
5/26/2015,995.88,1000.21,988.88,989.31
5/27/2015,984.85999,992.34998,980.95001,991.39001
5/28/2015,992.13,992.94,980.31,985.15002
5/29/2015,987.14001,990.17999,982.78003,985.37
6/2/2015,981.59998,983.14001,971.91998,972.01001
6/3/2015,975.58002,979.96997,972.75,975.92999
6/4/2015,976.77002,982.48999,969.95001,981.85999
6/5/2015,981.41998,995.98999,981.22998,994.33002
6/8/2015,993.53003,996.28998,988.53003,993.57001
6/9/2015,990.44,991.04999,980.94,981.38
6/10/2015,984.69,996.13,984.42999,991.38
6/11/2015,998.46002,1002.04,995.31,999.09998
6/12/2015,998.90997,999.90997,992.03998,992.39001
6/15/2015,991.42999,991.70001,984.29999,986.87
6/16/2015,987.35999,992.27002,986.87,987.78998
6/17/2015,990.96997,998.70001,988.63,996.87
6/18/2015,997.96997,998.85999,989.48999,991.03003
6/19/2015,990.33002,990.96002,976.31,978.69
6/22/2015,980.31,994.20001,979.81,989.51001
6/23/2015,995.65002,996.56,986.88,988.04999
6/24/2015,991.59003,999.92999,990.96997,999.92999
6/25/2015,998.71002,1004.12,995.32001,1000.75
6/26/2015,1001.34,1003.92,998.44,999.10999
6/29/2015,987.71002,1000.67,984.90002,995.92999
6/30/2015,995.38,996.60999,984.91998,989.21002
7/2/2015,989.01001,989.40997,978.41998,980.19
7/3/2015,979.47998,983.51001,974.96997,979.09998
7/6/2015,971.78003,973.34998,964.82001,968.47998
7/7/2015,970.38,976.09003,968.31,975.22998
7/8/2015,968.63,970.91998,962.23999,964.62
7/9/2015,963.92999,971.87,958.5,967.41998
7/10/2015,975.28998,978.15002,970.48999,977.57001
7/13/2015,975.46997,983.13,973.39001,980.28003
7/14/2015,981.56,982.71002,976.15997,977.28998
7/15/2015,979.21002,983.62,976.60999,976.71002
7/16/2015,977.59998,979.75,969.60999,974.28998
7/17/2015,975.34003,976.54999,969.60999,972.51001
7/20/2015,972.72998,973.72998,963.89001,964.19
7/21/2015,964.91998,965.28003,948.35999,952.25
7/22/2015,948.16998,954.65002,942.07001,953.40002
7/23/2015,952.28003,956.56,948.66998,948.66998
7/24/2015,945.88,946.84998,939.90997,943.07001
7/27/2015,938.01001,939.52002,923.34998,926.09998
7/28/2015,930.59003,934.40002,921.14001,926.83002
7/29/2015,930.71002,935.47998,921.96002,933.59003
7/31/2015,938.71997,950.41998,937.94,950.41998
8/3/2015,946.25,949.95001,943.09998,949.76001
8/4/2015,946.56,946.89001,938.15997,941.35999
8/5/2015,946.82001,948.71002,941.88,943.85999
8/6/2015,942.63,945.07001,936.15997,937.69
8/7/2015,936.40997,938.83002,933.75,935.40997
8/10/2015,929.88,932.32001,926.75,928.25
8/11/2015,929.78998,931.84003,918.65002,918.65002
8/13/2015,912.21002,918.71002,901.58002,918.71002
8/14/2015,917.15002,926.5,913.34998,924.78998
8/17/2015,923.89001,927.38,919.88,919.88
8/18/2015,893.47998,904.59003,886.15997,894.25
8/19/2015,896.65002,901.03003,891.14001,896.72998
8/20/2015,890.96997,895.94,887.97998,889.57001
8/21/2015,884.98999,889.08002,877.89001,885.79999
8/24/2015,861.71997,863.75,840.84003,840.84003
8/25/2015,854.39001,862.02002,838.84003,861.52002
8/26/2015,855.15997,867.58002,855.10999,857.23999
8/27/2015,871.40997,887.21997,869.28003,886.23999
8/28/2015,899.46002,903.70001,887.15997,893.77002
8/31/2015,894.15002,905.67999,890.98999,905.67999
9/1/2015,904.04999,905.39001,888.04999,888.91998
9/2/2015,887.47998,898.78998,882.88,897.69
9/3/2015,901.65002,906.34998,900.53003,903.56
9/4/2015,897.96002,901.12,890.28998,892.34003
9/7/2015,889.84003,894.03998,887.54999,891.87
9/8/2015,891.31,897.65002,882.20001,897.65002
9/9/2015,906.75,911.60999,902.53998,909.87
9/10/2015,901.09003,908.28998,900.03998,908.28998
9/11/2015,910.48999,913.15002,896.87,897.13
9/14/2015,896.96997,898.90997,889.16998,894.25
9/15/2015,893.53003,896.78003,887.44,889.96997
9/16/2015,893.17999,898.29999,888.78003,898.29999
9/17/2015,902.16998,906.95001,899.40002,904.51001
9/18/2015,907.38,910.08002,900.65002,903.23999
9/21/2015,898.33002,907,896.20001,905.38
9/22/2015,907.52002,908.22998,892.45001,894.22998
9/23/2015,888.09003,892.79999,881.31,888.90002
9/24/2015,886.39001,890.14001,880.46002,887.90002
9/25/2015,889.23999,893.78998,882.89001,890.46997
9/28/2015,882.38,882.92999,872.17999,872.23999
9/29/2015,865.09998,877.75,864.21997,868.03998
9/30/2015,872.15002,874.53998,867.59998,868.71002
10/1/2015,872.13,876.07001,866.47998,867.22998
10/2/2015,867.51001,871.02002,864.13,868.39001
10/5/2015,874.59003,882.14001,874.25,881.81
10/6/2015,885.23999,889.09003,881.34003,888.08002
10/7/2015,893.10999,908.45001,889.60999,908.45001
10/8/2015,907.65002,915.52002,905.41998,907.16998
10/9/2015,917.04999,925.40997,916.06,921.20001
10/12/2015,923.40002,924.89001,914.98999,920.42999
10/13/2015,916.33002,918.28998,908.90997,916.16998
10/14/2015,914.17999,918.15997,908.78003,909.46997
10/15/2015,914.88,924.87,914.28003,923.53003
10/16/2015,926.62,927.27002,917.67999,919.63
10/19/2015,921.07001,925.03998,913.84003,916.82001
10/20/2015,915.04999,921.28003,914.41998,915.71997
10/21/2015,917.44,919.28998,910.97998,914.31
10/22/2015,913.89001,915.90997,912.25,914.67999
10/26/2015,924.26001,926.64001,920.07001,921.25
10/27/2015,919.23999,924.90002,917.56,921.45001
10/28/2015,919.42999,920.89001,909.04999,910.85999
10/29/2015,910.26001,912.15997,896.09998,897.72998
10/30/2015,898.71002,904.09998,896.81,899.52002
11/2/2015,900.38,915.59998,899.85999,915.59998
11/3/2015,920.16998,920.46997,910.58002,913.52002
11/4/2015,920.04999,923.04999,917.15002,921.60999
11/5/2015,918.70001,923.03003,912.26001,913.29999
11/6/2015,911.51001,915.42999,908.90997,914.02002
11/9/2015,911.22998,912.52002,902.28003,903.92999
11/10/2015,899.90002,903.02002,896.5,898.98999
11/11/2015,899.09998,901.32001,893.76001,893.76001
11/12/2015,887.34003,892.10999,884.34003,889.78998
11/13/2015,886.84003,891.23999,885.27002,888.09998
11/16/2015,879.73999,892.90997,878.37,892.90997
11/17/2015,898.89001,900.28003,892.12,892.67999
11/18/2015,893.29999,895.73999,881.53998,882.72998
11/19/2015,888.92999,891.78998,885.91998,888.57001
11/20/2015,890.08002,897.83002,886.81,895.84003
11/23/2015,898.5,900.96002,895.28998,895.28998
11/24/2015,896.37,899.40997,886.96002,888.17999
11/25/2015,890.87,893.25,883.38,886.19
11/26/2015,888.01001,889.92999,872.94,874.82001
11/27/2015,873.84003,876.81,869.59003,872.71997
11/30/2015,870.09003,878.34998,865.15002,869.38
12/1/2015,872.53003,873.51001,865.91998,870.09003
12/2/2015,869.31,876.20001,857.02002,857.34998
12/3/2015,851.84003,862.89001,849.28003,861.41998
12/4/2015,857.03998,859.29999,853.95001,855.76001
12/8/2015,848.59998,849.41998,837.29999,837.42999
12/9/2015,839.59003,844.81,829.76001,830.84998
12/11/2015,830.94,831.59003,816.59998,818.69
12/14/2015,804.10999,811.88,796.33002,810.64001
12/15/2015,817.44,833.57001,813.16998,833.48999
12/16/2015,835.87,839.26001,829.71997,832.28998
12/17/2015,827.94,839.09998,827.03003,836.95001
12/18/2015,829.98999,830.32001,816.37,816.37
12/21/2015,803.70001,813.32001,799.21002,801.81
12/22/2015,809.73999,813.66998,798.53003,802.22998
12/23/2015,809,811.65997,803.82001,810.78003
12/24/2015,819.46002,819.71997,813.84003,816.41998
12/25/2015,817.53998,817.77002,808.26001,815.07001
12/28/2015,816.45001,817.59998,811.90997,815.37
12/29/2015,811.59003,814.52002,805.87,811.78003
12/30/2015,812.42999,818.27002,812.08002,813.54999
1/4/2016,811.90997,812,791.95001,794.95001
1/5/2016,797.70001,799.26001,784.37,785.71997
1/6/2016,782.90002,790.73999,780.42999,790.02002
1/7/2016,771.44,775.08002,761.69,761.75
1/8/2016,767.72998,779.65002,764.58002,777.88
1/11/2016,768.72998,770.38,757.90997,769.81
1/12/2016,767.04999,786.13,766.76001,786.13
1/13/2016,796.13,804.16998,790.96002,803.90002
1/14/2016,792.52002,798.96997,787.47998,789.90997
1/15/2016,793.02002,796.41998,772.5,773.46002
1/18/2016,763.34003,776.70001,760.54999,771.71002
1/19/2016,773.75,792.73999,773.5,790.51001
1/20/2016,778.34003,781.44,772.34003,775.53998
1/21/2016,785.65002,787.82001,768.58002,775.07001
1/22/2016,786.84998,797.31,781.10999,793.57001
1/25/2016,800.21002,806.12,793.07001,794.16998
1/26/2016,788.40002,796.69,787.08002,794.41998
1/27/2016,801.21997,807.59003,799.73999,802.65002
1/28/2016,807.14001,813.44,800.16998,813.28998
1/29/2016,815.62,826.21002,812.60999,826.21002
2/1/2016,824.13,831.03998,818.03998,821.82001
2/2/2016,819.85999,823.84998,810.57001,810.84998
2/3/2016,804.04999,816.71997,802.33002,816.62
2/4/2016,822.58002,824.97998,818.73999,821.29999
2/5/2016,826.96002,828.97998,822.65997,828.28003
2/8/2016,827.28998,830.53998,823.44,825.47998
2/9/2016,818.40997,822.53998,814.14001,821.52002
2/10/2016,818.23999,823.77002,814.70001,822.03998
2/11/2016,817.40997,823.40002,804.54999,804.54999
2/12/2016,806.40997,809.31,798.90002,804.38
2/15/2016,812.34003,817.29999,809.46002,812.73999
2/16/2016,818.95001,821.21002,812.29999,814.09998
2/17/2016,811.69,815.06,803.75,814.71002
2/18/2016,822.29999,825.78998,815.67999,822.03003
2/19/2016,821.76001,844.45001,820.98999,844.42999
2/23/2016,848.01001,851.46002,842.71002,848.5
2/24/2016,844.57001,855.84998,842.53003,851.35999
2/25/2016,855.17999,855.94,845.96002,851.16998
2/26/2016,854.87,860.26001,853.15997,859.51001
2/29/2016,859.14001,859.85999,851.02002,851.02002
3/1/2016,854.20001,865.40002,850.96002,865.40002
3/2/2016,871.96997,886,869.52002,879.95001
3/3/2016,884.51001,894.33002,882.78003,890.96002
3/4/2016,896.39001,898.48999,887.45001,889.89001
3/7/2016,895.56,905.56,894.81,905.46997
3/8/2016,901.13,906.53003,886.78003,887.91998
3/9/2016,884.38,900.51001,880.02002,900.48999
3/10/2016,900.77002,901.03003,886.44,887.85999
3/11/2016,893.19,902.96997,892.34998,899.72998
3/14/2016,905.62,910.47998,897.90002,899.53998
3/15/2016,895.12,896.78998,886.65997,889.12
3/16/2016,892.34003,897.06,877.20001,883.15002
3/17/2016,892.15997,893.58002,886.07001,886.31
3/18/2016,891.59003,893.84003,882.69,888.84003
3/21/2016,889.92999,898.88,886.52002,898.85999
3/22/2016,905.63,906.42999,896.59003,902.09998
3/23/2016,900.59003,914.08002,897.84998,913.76001
3/24/2016,909.03003,913.64001,905.91998,907.57001
3/25/2016,908.57001,910.85999,897.5,897.5
3/28/2016,897.65002,900.73999,891.22998,893.28998
3/29/2016,892.84998,896.21997,889.85999,895.07001
3/30/2016,901.71002,916.95001,901.21002,908.78998
3/31/2016,905.21997,909.79999,900.45001,905.92999
4/1/2016,902.59998,903.90002,895.26001,899.39001
4/4/2016,897.85999,899.58002,894.22998,897.12
4/5/2016,887.06,887.38,873.78003,874.03998
4/7/2016,874.47998,876.90997,860.01001,860.01001
4/8/2016,861.58002,871.62,856.71997,870.59998
4/11/2016,871.37,873.90002,864.72998,868.59003
4/12/2016,873.09003,880.84003,871.88,880.09003
4/18/2016,881.23999,890.08002,878.59003,890.08002
4/19/2016,893.59998,906.27002,892.21002,904.34998
4/20/2016,904.34003,906.82001,896.94,902.84003
4/21/2016,910.26001,916.09003,907.03998,909.04999
4/22/2016,910.17999,910.66998,898.03998,898.03998
4/25/2016,897.34998,900.10999,893.65002,895.77002
4/26/2016,894.95001,905.79999,892.51001,903.04999
4/27/2016,904.79999,906.09998,894.88,897.15997
4/28/2016,900.90997,902.98999,885.27002,887.53003
4/29/2016,887.5,891.83002,882.96002,891.83002
5/3/2016,890.84998,896.04999,885.83002,886.63
5/4/2016,882.40002,883.32001,877.21997,882.15002
5/9/2016,882.58002,887.07001,876.91998,886.96002
5/10/2016,880.83002,885.15002,877.62,882.85999
5/11/2016,882.92999,885.37,874.45001,874.53998
5/12/2016,877.21002,890.44,876.08002,890.37
5/13/2016,890.59998,894.58002,885.57001,885.90002
5/16/2016,893.59998,896.35999,886.23999,889.02002
5/17/2016,896.84003,903.41998,894.60999,899.46997
5/18/2016,899.84998,902.77002,894.16998,894.92999
5/19/2016,895.01001,895.35999,881.66998,883.90997
5/23/2016,885.41998,886.37,878.51001,881.79999
5/24/2016,881.71002,884.34003,876.84003,882.25
5/25/2016,890.31,892.21002,886.41998,891.67999
5/26/2016,892.15997,896.15997,890.72998,893.78003
5/27/2016,893.83002,903.13,891.84003,903.13
5/30/2016,911.60999,913.96002,906.98999,911.90997
5/31/2016,913.89001,914.56,907.40997,911.10999
6/1/2016,909.37,913.52002,903.25,903.25
6/2/2016,904.71997,912.75,904.16998,907.14001
6/3/2016,911.98999,918.03003,909.41998,916.77002
6/6/2016,920.23999,923.90997,919.38,920.90002
6/7/2016,925.13,926.78998,919.54999,921.02002
6/8/2016,921.82001,924.33002,915.46002,923.13
6/9/2016,925.92999,927.20001,914.25,914.25
6/10/2016,913.22998,916.48999,909.41998,909.41998
6/13/2016,901.98999,906.37,898.28003,902.39001
6/14/2016,902.29999,908.14001,901.84998,906.77002
6/15/2016,907.91998,913.10999,903.57001,911.40002
6/16/2016,905.92999,906.81,891.96002,893.10999
6/17/2016,897,900.78003,892.77002,900.10999
6/20/2016,903.32001,904.58002,898.91998,901.08002
6/21/2016,901.54999,909.53003,899.89001,907.65002
6/22/2016,907.96997,910.14001,900.09003,902.26001
6/23/2016,902.22998,914.25,896.65997,913.34998
6/24/2016,893.41998,896.77002,879.69,892.63
6/27/2016,890.40002,900.09998,888.53998,897.23999
6/28/2016,898.67999,906.06,896.38,904.84998
6/29/2016,911.13,914.23999,907.34998,908.89001
6/30/2016,914.96002,915.67999,904.79999,910.56
7/4/2016,916.81,919.96997,914.56,918.53998
7/5/2016,918.45001,921.62,912.81,913.47998
7/6/2016,908.47998,917.23999,908.03998,913.75
7/7/2016,918.47998,921.90002,915.32001,915.44
7/8/2016,914.73999,917.62,910.03003,915.88
7/11/2016,922.34003,928.03003,921.14001,926.08002
7/12/2016,929.42999,932.98999,923.88,931.03003
7/13/2016,935.58002,937.70001,931.52002,934.38
7/14/2016,935.35999,942.95001,931.65002,942.75
7/15/2016,945.01001,948.38,941.5,942.95001
7/20/2016,949.51001,958.84003,948.08002,958.84003
7/21/2016,959.16998,963.90002,953.67999,953.96002
7/22/2016,953.20001,959.53998,948.76001,958.97998
7/25/2016,957.02002,963.53003,956.25,959.62
7/26/2016,960.53998,962.22998,950.40002,952.65997
7/27/2016,957.90002,961.83002,956.91998,960.16998
7/28/2016,960.01001,968.63,955.15997,967.14001
7/29/2016,968.28998,971.32001,963.97998,964.44
8/1/2016,969.59998,971.15002,954.92999,956.31
8/2/2016,952.25,955.76001,944.59003,945.53003
8/3/2016,945.32001,954.75,942.21997,953.09003
8/4/2016,955.01001,958.47998,952.5,953.56
8/5/2016,960.10999,963.63,958.02002,962.62
8/8/2016,978.07001,983.45001,973.72998,983.07001
8/9/2016,984.87,989.78003,981.90002,986.04999
8/10/2016,987.88,990.53998,982,986.58002
8/11/2016,987.17999,990.72998,984.01001,990.71002
8/15/2016,982.66998,995.59003,981.34003,989.06
8/16/2016,991.53998,994.70001,978.40002,981.84003
8/17/2016,979.84998,983.46002,975.45001,976.90002
8/18/2016,980.27002,990.09998,979.20001,987.72998
8/19/2016,989.33002,991.04999,979.28003,981.26001
8/22/2016,979.96997,984.59003,978.31,982.53003
8/23/2016,976.28003,982.21002,973.03998,981.16998
8/24/2016,981,988.23999,978.34003,986.20001
8/25/2016,988.39001,991.15997,979.62,983.53003
8/26/2016,984.01001,991.87,983.52002,987.28998
8/29/2016,988.51001,989.73999,979.32001,982.53003
8/30/2016,985.46002,988.73999,983.07001,983.07001
8/31/2016,981.71002,983.82001,976.85999,983.26001
9/1/2016,983.84998,984.66998,978.16998,978.16998
9/2/2016,977.46997,978.07001,961.14001,964.44
9/5/2016,968.82001,969.54999,939.06,949.10999
9/6/2016,950.07001,955.42999,946.71997,950.21997
9/7/2016,952.51001,959.60999,943.17999,943.39001
9/8/2016,944.81,945.81,924.35999,927.82001
9/9/2016,927.59003,930.91998,915.62,921.47998
9/12/2016,907.67999,913.47998,899.06,899.38
9/13/2016,913.5,928.17999,910.82001,925.46002
9/14/2016,923.73999,933.75,922.63,930.95001
9/15/2016,931.35999,936.70001,928.37,932.21002
9/16/2016,936.85999,943.94,933.70001,943.94
9/19/2016,946.15997,952.60999,943.64001,951.81
9/20/2016,949.40997,949.77002,933.77002,938.79999
9/21/2016,944.04999,956.21002,943.03998,948.33002
9/22/2016,957.34998,962.71997,954.44,961.13
9/23/2016,961.03998,961.03998,946.52002,951.72998
9/26/2016,942.81,950.52002,940.53003,948.87
9/27/2016,951.88,955.09003,947.58002,947.58002
9/28/2016,946.70001,949.23999,938.82001,941.29999
9/29/2016,949.79999,955.90997,946.96997,949.90997
9/30/2016,945.45001,948.78998,942.10999,944.41998
10/3/2016,949.75,952.83002,947.88,950.23999
10/4/2016,953.21002,964.94,951.65002,963.83002
10/5/2016,965.60999,966.51001,960.06,962.77002
10/6/2016,964.12,967.78003,961.03003,963.65002
10/7/2016,963.65002,964.20001,954.5,957.22998
10/10/2016,924.39001,936.59998,922.29999,927.87
10/11/2016,933.66998,934.89001,910.54999,917.14001
10/12/2016,910.77002,912.59998,850.22998,896.29999
10/13/2016,883.77002,906.77002,863.10999,906.77002
10/14/2016,941.67999,947.19,929.67999,943.84998
10/17/2016,937.60999,944.46002,932.02002,939.76001
10/18/2016,941.07001,942.78003,932.33002,937.66998
10/19/2016,932.25,944.92999,930.38,940.21002
10/20/2016,947.46997,949.71002,944.15997,944.52002
10/21/2016,945.47998,948.29999,942.23999,947.01001
10/25/2016,949.75,950.94,943.82001,949.15997
10/26/2016,948.02002,949.07001,938.41998,938.41998
10/27/2016,938.09998,944.10999,936.84998,941.27002
10/28/2016,942.76001,943.31,935.96002,938.71997
10/31/2016,937.37,939.34998,934.66998,936.65997
11/1/2016,939.53003,944.40002,938.72998,942.56
11/2/2016,940.79999,940.96997,934.73999,937.75
11/3/2016,936.70001,942.17999,932.31,932.35999
11/4/2016,928.19,931.06,923.22998,926.46997
11/7/2016,934.02002,940.71002,932.90002,938.33002
11/8/2016,939.59003,946.15002,937.46997,945.39001
11/9/2016,937.40997,944.08002,928.15002,944.07001
11/10/2016,950.71997,952.97998,946.21997,946.78998
11/11/2016,942.45001,942.94,932.92999,933.81
11/14/2016,923.08002,924.67999,913.03998,914.45001
11/15/2016,917.66998,921.96002,909.29999,920.16998
11/16/2016,925.71997,928.19,917.23999,917.28003
11/17/2016,919.03003,919.97998,912.03003,918.03003
11/18/2016,916.60999,919.27002,911.71997,917.20001
11/21/2016,919.31,923.89001,916.27002,919.40997
11/22/2016,925.19,928.44,923.96997,925.45001
11/23/2016,928.96002,933.21997,927.08002,933.20001
11/24/2016,931.71997,933.47998,927.01001,928.03003
11/25/2016,931.40997,935.46002,930.40997,935.46002
11/28/2016,936.51001,937.72998,933.44,934.78003
11/29/2016,940.23999,942.04999,931.84998,932.47998
11/30/2016,933.12,945.14001,930.88,943.17999
12/1/2016,950.35999,954.21997,946.37,947.32001
12/2/2016,948.22998,952.01001,937.67999,940.21002
12/6/2016,942.64001,950.09003,939.28998,950.09003
12/7/2016,947.78003,954.45001,946.48999,951.71002
12/8/2016,953.71002,958.21997,953.23999,953.67999
12/9/2016,958.59998,959.35999,951.34998,954.37
12/13/2016,955.21997,959.08002,950.12,956.85999
12/14/2016,956.59998,957.41998,948.52002,950.09003
12/15/2016,945.76001,950.21997,944.22998,946.97998
12/16/2016,949.26001,951.63,946.13,946.62
12/19/2016,947.65002,950.70001,946.41998,948.14001
12/20/2016,949.21002,949.52002,940.85999,944.17999
12/21/2016,945.40002,946.96997,940.07001,940.29999
12/22/2016,940.70001,941.28998,936,938.59998
12/23/2016,938.84998,943.81,936.20001,940.97998
12/26/2016,942.19,947.03998,941.89001,945.45001
12/27/2016,945.85999,948.02002,944.34003,945.88
12/28/2016,948.33002,953.34998,946.45001,951.39001
12/29/2016,950.76001,966.84998,950.31,961.96002
12/30/2016,963.08002,968.59998,961.73999,964.84003
1/4/2017,968.23999,981.5,968.12,980.92999
1/5/2017,983.90997,988.17999,980.40002,985.53003
1/6/2017,986.65002,988.39001,980.63,983.90997
1/9/2017,984.33002,984.98999,976.03003,978.56
1/10/2017,977.64001,985.65002,977.59998,983.71997
1/11/2017,982.98999,989.57001,981.90002,981.90002
1/12/2017,987.07001,987.25,977.97998,979.28998
1/13/2017,982.46997,984.67999,977.89001,983.22998
1/16/2017,981.54999,984.25,976.33002,979.73999
1/17/2017,980.06,983.42999,976.04999,976.82001
1/18/2017,978.13,980.01001,972.51001,972.59003
1/19/2017,971.26001,972.52002,963.58002,969.19
1/20/2017,967.72998,975.63,966.28998,972.71997
1/23/2017,975.90002,977.73999,973.27002,976.03998
1/24/2017,977.12,985.07001,976.89001,984.22998
1/25/2017,987.34003,992.73999,984.83002,990.51001
1/26/2017,1000.98,1004.03,993.97998,998.44
1/27/2017,997.53998,998.23999,993.03003,996.09998
1/30/2017,994.15002,997.52002,991.84003,994.76001
1/31/2017,991.02002,991.67999,982.96997,984.21002
2/1/2017,982.21997,987.17999,979.09998,984.71002
2/2/2017,984.90997,988.59003,981.46002,982.40997
2/3/2017,982.48999,993.42999,980.48999,990.96997
2/6/2017,993.71997,998.78003,991.16998,996.40002
2/7/2017,994.48999,997.32001,988.96997,991.29999
2/8/2017,990.90997,1000.71,989.90002,996.22998
2/9/2017,998.73999,1000.66,990.15002,990.33002
2/10/2017,995.08002,995.90997,990.35999,992.35999
2/14/2017,993.54999,994.52002,980.71997,981.65997
2/15/2017,980.84998,985.62,975.66998,984.59998
2/16/2017,985.39001,990.10999,983.71997,987.03998
2/17/2017,989.56,993.91998,988.57001,988.95001
2/20/2017,990.96997,992.41998,986.52002,989.73999
2/21/2017,989.62,993.87,981.03003,981.03003
2/22/2017,983.76001,987.56,979.67999,987.04999
2/23/2017,985.22998,985.56,979.65002,982.64001
2/24/2017,981.91998,984.22998,978.57001,981.51001
2/27/2017,977.71997,979.83002,975.53998,976.06
2/28/2017,978,981.17999,977.39001,978.46002
3/1/2017,981.19,986.01001,979.66998,985.94
3/2/2017,988.19,989.78998,985.39001,985.92999
3/3/2017,983.40997,985.73999,982.04999,983.40997
3/6/2017,981.46002,982.09998,973.12,975.53998
3/7/2017,975.37,978.89001,972.94,974.53003
3/8/2017,974.31,980.71002,968.09998,980.14001
3/9/2017,977.33002,979.51001,973.94,977.5
3/10/2017,976.89001,977.45001,970.10999,972.88
3/13/2017,972.25,975.88,968.15002,975.37
3/14/2017,975.15997,980.34998,973.35999,977.25
3/15/2017,976.70001,978.63,973.42999,975.71002
3/16/2017,982.58002,989.20001,980.28003,986.70001
3/17/2017,988.28003,989.58002,984.14001,988.44
3/20/2017,991.07001,994.59003,987.91998,989.53003
3/21/2017,991.28998,996.44,989.89001,993.96002
3/22/2017,987.87,995.03003,985.81,992.07001
3/23/2017,995.71997,996.59998,992.40002,993.25
3/24/2017,993.32001,999.92999,992.15997,998.25
3/27/2017,997.72998,999.94,994.20001,995.42999
3/28/2017,997.38,1002.49,996.35999,1000.4
3/29/2017,998.85999,1001.37,995.63,997.63
3/30/2017,997.96002,1005.43,996.40997,1001.52
3/31/2017,1002.97,1004.58,996.44,996.44
4/3/2017,998.91998,1002.35,997.90002,999.39001
4/4/2017,998.94,1002.48,996.96997,1000.98
4/5/2017,1000.87,1002.47,996.20001,1000.13
4/7/2017,998.53003,1003.59,995.75,1003.26
4/10/2017,1000.6,1003.78,997.73999,1002.5
4/11/2017,1003.65,1006.9,1001.83,1003.25
4/12/2017,1005.3,1009.23,1004.7,1009.23
4/17/2017,1005.88,1006.04,998.52002,999.77002
4/18/2017,1002.31,1004.78,997.62,997.67999
4/19/2017,997.01001,998.39001,992.71002,992.89001
4/20/2017,992.79999,998.17999,991.90997,993.85999
4/21/2017,995.56,998.69,994.59998,995.83002
4/24/2017,996.31,997.62,990.35999,992.51001
4/25/2017,994.19,996.76001,987.25,993.39001
4/26/2017,993.71002,998.89001,991.46997,996.92999
4/27/2017,996.13,997.35999,992.54999,995.19
4/28/2017,996.59998,997.20001,992.20001,993.97998
5/2/2017,994.03003,997.39001,992.35999,992.82001
5/3/2017,993.77002,997.19,992.84998,993.57001
5/4/2017,994.78998,1000.63,994.59003,999.01001
5/8/2017,996.87,998.70001,994.41998,996.56
5/9/2017,998.46002,998.94,991.19,993.46002
5/11/2017,994.53998,995.70001,986.23999,989.38
5/12/2017,989.56,989.56,979.40002,983.37
5/15/2017,982.28998,983.19,976.94,980.75
5/16/2017,980.64001,986.26001,979.65002,984.65997
5/17/2017,985.09003,987.97998,983.02002,983.97998
5/18/2017,981.39001,984.28003,979.22998,980.83002
5/19/2017,981.71002,984.96997,979.91998,982.25
