Date,Open,High,Low,Close,Volume
2015-12-29,811.59,814.52,805.87,811.78,983040000
2015-12-30,812.43,818.27,812.08,813.55,756610000
2016-01-04,811.91,812,791.95,794.95,1050000000
2016-01-05,797.7,799.26,784.37,785.72,1460000000
2016-01-06,782.9,790.74,780.43,790.02,1620000000
2016-01-07,771.44,775.08,761.69,761.75,2120000000
2016-01-08,767.73,779.65,764.58,777.88,1580000000
2016-01-11,768.73,770.38,757.91,769.81,1660000000
2016-01-12,767.05,786.13,766.76,786.13,1920000000
2016-01-13,796.13,804.17,790.96,803.9,2560000000
2016-01-14,792.52,798.97,787.48,789.91,1980000000
2016-01-15,793.02,796.42,772.5,773.46,1580000000
2016-01-18,763.34,776.7,760.55,771.71,1250000000
2016-01-19,773.75,792.74,773.5,790.51,1600000000
2016-01-20,778.34,781.44,772.34,775.54,1650000000
2016-01-21,785.65,787.82,768.58,775.07,1380000000
2016-01-22,786.85,797.31,781.11,793.57,1900000000
2016-01-25,800.21,806.12,793.07,794.17,2320000000
2016-01-26,788.4,796.69,787.08,794.42,1950000000
2016-01-27,801.22,807.59,799.74,802.65,2230000000
2016-01-28,807.14,813.44,800.17,813.29,1700000000
2016-01-29,815.62,826.21,812.61,826.21,1990000000
2016-02-01,824.13,831.04,818.04,821.82,2280000000
2016-02-02,819.86,823.85,810.57,810.85,1590000000
2016-02-03,804.05,816.72,802.33,816.62,1450000000
2016-02-04,822.58,824.98,818.74,821.3,1350000000
2016-02-05,826.96,828.98,822.66,828.28,1190000000
2016-02-08,827.29,830.54,823.44,825.48,645710000
2016-02-09,818.41,822.54,814.14,821.52,1040000000
2016-02-10,818.24,823.77,814.7,822.04,1020000000
2016-02-11,817.41,823.4,804.55,804.55,1470000000
2016-02-12,806.41,809.31,798.9,804.38,1180000000
2016-02-15,812.34,817.3,809.46,812.74,861580000
2016-02-16,818.95,821.21,812.3,814.1,928480000
2016-02-17,811.69,815.06,803.75,814.71,1390000000
2016-02-18,822.3,825.79,815.68,822.03,1430000000
2016-02-19,821.76,844.45,820.99,844.43,1660000000
2016-02-23,848.01,851.46,842.71,848.5,1640000000
2016-02-24,844.57,855.85,842.53,851.36,1280000000
2016-02-25,855.18,855.94,845.96,851.17,1330000000
2016-02-26,854.87,860.26,853.16,859.51,1470000000
2016-02-29,859.14,859.86,851.02,851.02,1190000000
2016-03-01,854.2,865.4,850.96,865.4,2480000000
2016-03-02,871.97,886,869.52,879.95,4640000000
2016-03-03,884.51,894.33,882.78,890.96,2690000000
2016-03-04,896.39,898.49,887.45,889.89,2570000000
2016-03-07,895.56,905.56,894.81,905.47,4570000000
2016-03-08,901.13,906.53,886.78,887.92,3900000000
2016-03-09,884.38,900.51,880.02,900.49,2590000000
2016-03-10,900.77,901.03,886.44,887.86,2840000000
2016-03-11,893.19,902.97,892.35,899.73,2620000000
2016-03-14,905.62,910.48,897.9,899.54,2180000000
2016-03-15,895.12,896.79,886.66,889.12,1600000000
2016-03-16,892.34,897.06,877.2,883.15,2180000000
2016-03-17,892.16,893.58,886.07,886.31,2020000000
2016-03-18,891.59,893.84,882.69,888.84,1840000000
2016-03-21,889.93,898.88,886.52,898.86,2040000000
2016-03-22,905.63,906.43,896.59,902.1,1270000000
2016-03-23,900.59,914.08,897.85,913.76,2480000000
2016-03-24,909.03,913.64,905.92,907.57,1760000000
2016-03-25,908.57,910.86,897.5,897.5,1420000000
2016-03-28,897.65,900.74,891.23,893.29,1330000000
2016-03-29,892.85,896.22,889.86,895.07,1110000000
2016-03-30,901.71,916.95,901.21,908.79,1880000000
2016-03-31,905.22,909.8,900.45,905.93,1130000000
2016-04-01,902.6,903.9,895.26,899.39,1330000000
2016-04-04,897.86,899.58,894.23,897.12,961600000
2016-04-05,887.06,887.38,873.78,874.04,1890000000
2016-04-07,874.48,876.91,860.01,860.01,1710000000
2016-04-08,861.58,871.62,856.72,870.6,1420000000
2016-04-11,871.37,873.9,864.73,868.59,831520000
2016-04-12,873.09,880.84,871.88,880.09,1460000000
2016-04-18,881.24,890.08,878.59,890.08,1970000000
2016-04-19,893.6,906.27,892.21,904.35,1780000000
2016-04-20,904.34,906.82,896.94,902.84,1870000000
2016-04-21,910.26,916.09,907.04,909.05,1660000000
2016-04-22,910.18,910.67,898.04,898.04,1380000000
2016-04-25,897.35,900.11,893.65,895.77,938670000
2016-04-26,894.95,905.8,892.51,903.05,1420000000
2016-04-27,904.8,906.1,894.88,897.16,1300000000
2016-04-28,900.91,902.99,885.27,887.53,1200000000
2016-04-29,887.5,891.83,882.96,891.83,1820000000
2016-05-03,890.85,896.05,885.83,886.63,1390000000
2016-05-04,882.4,883.32,877.22,882.15,959300000
2016-05-09,882.58,887.07,876.92,886.96,1530000000
2016-05-10,880.83,885.15,877.62,882.86,1400000000
2016-05-11,882.93,885.37,874.45,874.54,1550000000
2016-05-12,877.21,890.44,876.08,890.37,1490000000
2016-05-13,890.6,894.58,885.57,885.9,1820000000
2016-05-16,893.6,896.36,886.24,889.02,2190000000
2016-05-17,896.84,903.42,894.61,899.47,2350000000
2016-05-18,899.85,902.77,894.17,894.93,2190000000
2016-05-19,895.01,895.36,881.67,883.91,1680000000
2016-05-23,885.42,886.37,878.51,881.8,1140000000
2016-05-24,881.71,884.34,876.84,882.25,877750000
2016-05-25,890.31,892.21,886.42,891.68,1080000000
2016-05-26,892.16,896.16,890.73,893.78,1180000000
2016-05-27,893.83,903.13,891.84,903.13,1140000000
2016-05-30,911.61,913.96,906.99,911.91,1410000000
2016-05-31,913.89,914.56,907.41,911.11,2100000000
2016-06-01,909.37,913.52,903.25,903.25,1090000000
2016-06-02,904.72,912.75,904.17,907.14,1360000000
2016-06-03,911.99,918.03,909.42,916.77,1780000000
2016-06-06,920.24,923.91,919.38,920.9,1250000000
2016-06-07,925.13,926.79,919.55,921.02,1410000000
2016-06-08,921.82,924.33,915.46,923.13,994790000
2016-06-09,925.93,927.2,914.25,914.25,944920000
2016-06-10,913.23,916.49,909.42,909.42,854790000
2016-06-13,901.99,906.37,898.28,902.39,2590000000
2016-06-14,902.3,908.14,901.85,906.77,1140000000
2016-06-15,907.92,913.11,903.57,911.4,1280000000
2016-06-16,905.93,906.81,891.96,893.11,1390000000
2016-06-17,897,900.78,892.77,900.11,997400000
2016-06-20,903.32,904.58,898.92,901.08,1250000000
2016-06-21,901.55,909.53,899.89,907.65,1460000000
2016-06-22,907.97,910.14,900.09,902.26,1140000000
2016-06-23,902.23,914.25,896.66,913.35,1310000000
2016-06-24,893.42,896.77,879.69,892.63,3350000000
2016-06-27,890.4,900.1,888.54,897.24,1490000000
2016-06-28,898.68,906.06,896.38,904.85,1210000000
2016-06-29,911.13,914.24,907.35,908.89,2180000000
2016-06-30,914.96,915.68,904.8,910.56,1630000000
2016-07-04,916.81,919.97,914.56,918.54,1280000000
2016-07-05,918.45,921.62,912.81,913.48,1470000000
2016-07-06,908.48,917.24,908.04,913.75,1350000000
2016-07-07,918.48,921.9,915.32,915.44,3650000000
2016-07-08,914.74,917.62,910.03,915.88,1850000000
2016-07-11,922.34,928.03,921.14,926.08,2380000000
2016-07-12,929.43,932.99,923.88,931.03,2490000000
2016-07-13,935.58,937.7,931.52,934.38,2650000000
2016-07-14,935.36,942.95,931.65,942.75,2060000000
2016-07-15,945.01,948.38,941.5,942.95,1560000000
2016-07-20,949.51,958.84,948.08,958.84,1850000000
2016-07-21,959.17,963.9,953.68,953.96,1700000000
2016-07-22,953.2,959.54,948.76,958.98,1540000000
2016-07-25,957.02,963.53,956.25,959.62,1950000000
2016-07-26,960.54,962.23,950.4,952.66,2100000000
2016-07-27,957.9,961.83,956.92,960.17,1620000000
2016-07-28,960.01,968.63,955.16,967.14,1830000000
2016-07-29,968.29,971.32,963.98,964.44,1750000000
2016-08-01,969.6,971.15,954.93,956.31,2150000000
2016-08-02,952.25,955.76,944.59,945.53,1880000000
2016-08-03,945.32,954.75,942.22,953.09,1670000000
2016-08-04,955.01,958.48,952.5,953.56,1350000000
2016-08-05,960.11,963.63,958.02,962.62,1410000000
2016-08-08,978.07,983.45,973.73,983.07,1940000000
2016-08-09,984.87,989.78,981.9,986.05,1930000000
2016-08-10,987.88,990.54,982,986.58,1690000000
2016-08-11,987.18,990.73,984.01,990.71,2000000000
2016-08-15,982.67,995.59,981.34,989.06,1820000000
2016-08-16,991.54,994.7,978.4,981.84,1910000000
2016-08-17,979.85,983.46,975.45,976.9,1670000000
2016-08-18,980.27,990.1,979.2,987.73,1830000000
2016-08-19,989.33,991.05,979.28,981.26,1380000000
2016-08-22,979.97,984.59,978.31,982.53,1680000000
2016-08-23,976.28,982.21,973.04,981.17,1740000000
2016-08-24,981,988.24,978.34,986.2,1600000000
2016-08-25,988.39,991.16,979.62,983.53,1640000000
2016-08-26,984.01,991.87,983.52,987.29,1130000000
2016-08-29,988.51,989.74,979.32,982.53,1410000000
2016-08-30,985.46,988.74,983.07,983.07,1120000000
2016-08-31,981.71,983.82,976.86,983.26,1290000000
2016-09-01,983.85,984.67,978.17,978.17,1630000000
2016-09-02,977.47,978.07,961.14,964.44,2000000000
2016-09-05,968.82,969.55,939.06,949.11,2290000000
2016-09-06,950.07,955.43,946.72,950.22,1620000000
2016-09-07,952.51,959.61,943.18,943.39,1450000000
2016-09-08,944.81,945.81,924.36,927.82,2220000000
2016-09-09,927.59,930.92,915.62,921.48,1680000000
2016-09-12,907.68,913.48,899.06,899.38,1440000000
2016-09-13,913.5,928.18,910.82,925.46,1480000000
2016-09-14,923.74,933.75,922.63,930.95,1040000000
2016-09-15,931.36,936.7,928.37,932.21,1300000000
2016-09-16,936.86,943.94,933.7,943.94,2180000000
2016-09-19,946.16,952.61,943.64,951.81,1330000000
2016-09-20,949.41,949.77,933.77,938.8,1370000000
2016-09-21,944.05,956.21,943.04,948.33,1890000000
2016-09-22,957.35,962.72,954.44,961.13,1570000000
2016-09-23,961.04,961.04,946.52,951.73,1410000000
2016-09-26,942.81,950.52,940.53,948.87,952360000
2016-09-27,951.88,955.09,947.58,947.58,849530000
2016-09-28,946.7,949.24,938.82,941.3,1110000000
2016-09-29,949.8,955.91,946.97,949.91,1430000000
2016-09-30,945.45,948.79,942.11,944.42,1140000000
2016-10-03,949.75,952.83,947.88,950.24,1280000000
2016-10-04,953.21,964.94,951.65,963.83,1630000000
2016-10-05,965.61,966.51,960.06,962.77,1360000000
2016-10-06,964.12,967.78,961.03,963.65,1770000000
2016-10-07,963.65,964.2,954.5,957.23,1370000000
2016-10-10,924.39,936.6,922.3,927.87,2390000000
2016-10-11,933.67,934.89,910.55,917.14,1920000000
2016-10-12,910.77,912.6,850.23,896.3,4160000000
2016-10-13,883.77,906.77,863.11,906.77,3310000000
2016-10-14,941.68,947.19,929.68,943.85,3310000000
2016-10-17,937.61,944.46,932.02,939.76,1820000000
2016-10-18,941.07,942.78,932.33,937.67,1620000000
2016-10-19,932.25,944.93,930.38,940.21,1740000000
2016-10-20,947.47,949.71,944.16,944.52,1650000000
2016-10-21,945.48,948.3,942.24,947.01,1560000000
2016-10-25,949.75,950.94,943.82,949.16,1130000000
2016-10-26,948.02,949.07,938.42,938.42,1080000000
2016-10-27,938.1,944.11,936.85,941.27,1220000000
2016-10-28,942.76,943.31,935.96,938.72,1030000000
2016-10-31,937.37,939.35,934.67,936.66,848850000
2016-11-01,939.53,944.4,938.73,942.56,1510000000
2016-11-02,940.8,940.97,934.74,937.75,1150000000
2016-11-03,936.7,942.18,932.31,932.36,1270000000
2016-11-04,928.19,931.06,923.23,926.47,1160000000
2016-11-07,934.02,940.71,932.9,938.33,1230000000
2016-11-08,939.59,946.15,937.47,945.39,2240000000
2016-11-09,937.41,944.08,928.15,944.07,3900000000
2016-11-10,950.72,952.98,946.22,946.79,2200000000
2016-11-11,942.45,942.94,932.93,933.81,2230000000
2016-11-14,923.08,924.68,913.04,914.45,1330000000
2016-11-15,917.67,921.96,909.3,920.17,1580000000
2016-11-16,925.72,928.19,917.24,917.28,1270000000
2016-11-17,919.03,919.98,912.03,918.03,1260000000
2016-11-18,916.61,919.27,911.72,917.2,1030000000
2016-11-21,919.31,923.89,916.27,919.41,883310000
2016-11-22,925.19,928.44,923.97,925.45,1070000000
2016-11-23,928.96,933.22,927.08,933.2,1080000000
2016-11-24,931.72,933.48,927.01,928.03,1440000000
2016-11-25,931.41,935.46,930.41,935.46,953480000
2016-11-28,936.51,937.73,933.44,934.78,895600000
2016-11-29,940.24,942.05,931.85,932.48,1090000000
2016-11-30,933.12,945.14,930.88,943.18,1210000000
2016-12-01,950.36,954.22,946.37,947.32,1120000000
2016-12-02,948.23,952.01,937.68,940.21,758250000
2016-12-06,942.64,950.09,939.29,950.09,755420000
2016-12-07,947.78,954.45,946.49,951.71,1010000000
2016-12-08,953.71,958.22,953.24,953.68,1200000000
2016-12-09,958.6,959.36,951.35,954.37,910750000
2016-12-13,955.22,959.08,950.12,956.86,1320000000
2016-12-14,956.6,957.42,948.52,950.09,993010000
2016-12-15,945.76,950.22,944.23,946.98,1020000000
2016-12-16,949.26,951.63,946.13,946.62,898940000
2016-12-19,947.65,950.7,946.42,948.14,666870000
2016-12-20,949.21,949.52,940.86,944.18,655800000
2016-12-21,945.4,946.97,940.07,940.3,489360000
2016-12-22,940.7,941.29,936,938.6,482280000
2016-12-23,938.85,943.81,936.2,940.98,628370000
2016-12-26,942.19,947.04,941.89,945.45,438100000
2016-12-27,945.86,948.02,944.34,945.88,495140000
2016-12-28,948.33,953.35,946.45,951.39,620270000
2016-12-29,950.76,966.85,950.31,961.96,718650000
2016-12-30,963.08,968.6,961.74,964.84,705940000
2017-01-04,968.24,981.5,968.12,980.93,1980000000
2017-01-05,983.91,988.18,980.4,985.53,1990000000
2017-01-06,986.65,988.39,980.63,983.91,2100000000
2017-01-09,984.33,984.99,976.03,978.56,1560000000
2017-01-10,977.64,985.65,977.6,983.72,1670000000
2017-01-11,982.99,989.57,981.9,981.9,1500000000
2017-01-12,987.07,987.25,977.98,979.29,1620000000
2017-01-13,982.47,984.68,977.89,983.23,1080000000
2017-01-16,981.55,984.25,976.33,979.74,1080000000
2017-01-17,980.06,983.43,976.05,976.82,1450000000
2017-01-18,978.13,980.01,972.51,972.59,1790000000
2017-01-19,971.26,972.52,963.58,969.19,1570000000
2017-01-20,967.73,975.63,966.29,972.72,1890000000
2017-01-23,975.9,977.74,973.27,976.04,1010000000
2017-01-24,977.12,985.07,976.89,984.23,2940000000
2017-01-25,987.34,992.74,984.83,990.51,2830000000
2017-01-26,1000.98,1004.03,993.98,998.44,1910000000
2017-01-27,997.54,998.24,993.03,996.1,940020000
2017-01-30,994.15,997.52,991.84,994.76,621540000
2017-01-31,991.02,991.68,982.97,984.21,1310000000
2017-02-01,982.22,987.18,979.1,984.71,1230000000
2017-02-02,984.91,988.59,981.46,982.41,904010000
2017-02-03,982.49,993.43,980.49,990.97,1100000000
2017-02-06,993.72,998.78,991.17,996.4,1300000000
2017-02-07,994.49,997.32,988.97,991.3,933370000
2017-02-08,990.91,1000.71,989.9,996.23,1440000000
2017-02-09,998.74,1000.66,990.15,990.33,1120000000
2017-02-10,995.08,995.91,990.36,992.36,1150000000
2017-02-14,993.55,994.52,980.72,981.66,1090000000
2017-02-15,980.85,985.62,975.67,984.6,1660000000
2017-02-16,985.39,990.11,983.72,987.04,1110000000
2017-02-17,989.56,993.92,988.57,988.95,974680000
2017-02-20,990.97,992.42,986.52,989.74,967240000
2017-02-21,989.62,993.87,981.03,981.03,1060000000
2017-02-22,983.76,987.56,979.68,987.05,927520000
2017-02-23,985.23,985.56,979.65,982.64,1520000000
2017-02-24,981.92,984.23,978.57,981.51,1050000000
2017-02-27,977.72,979.83,975.54,976.06,767560000
2017-02-28,978,981.18,977.39,978.46,761680000
2017-03-01,981.19,986.01,979.67,985.94,1070000000
2017-03-02,988.19,989.79,985.39,985.93,1080000000
2017-03-03,983.41,985.74,982.05,983.41,1020000000
2017-03-06,981.46,982.1,973.12,975.54,836020000
2017-03-07,975.37,978.89,972.94,974.53,710760000
2017-03-08,974.31,980.71,968.1,980.14,1110000000
2017-03-09,977.33,979.51,973.94,977.5,718410000
2017-03-10,976.89,977.45,970.11,972.88,794410000
2017-03-13,972.25,975.88,968.15,975.37,938240000
2017-03-14,975.16,980.35,973.36,977.25,925290000
2017-03-15,976.7,978.63,973.43,975.71,969000000
2017-03-16,982.58,989.2,980.28,986.7,1620000000
2017-03-17,988.28,989.58,984.14,988.44,1250000000
2017-03-20,991.07,994.59,987.92,989.53,934670000
2017-03-21,991.29,996.44,989.89,993.96,995710000
2017-03-22,987.87,995.03,985.81,992.07,899210000
2017-03-23,995.72,996.6,992.4,993.25,732530000
2017-03-24,993.32,999.93,992.16,998.25,1120000000
2017-03-27,997.73,999.94,994.2,995.43,651900000
2017-03-28,997.38,1002.49,996.36,1000.4,1070000000
2017-03-29,998.86,1001.37,995.63,997.63,860600000
2017-03-30,997.96,1005.43,996.41,1001.52,1130000000
2017-03-31,1002.97,1004.58,996.44,996.44,1280000000
2017-04-03,998.92,1002.35,997.9,999.39,853260000
2017-04-04,998.94,1002.48,996.97,1000.98,951570000
2017-04-05,1000.87,1002.47,996.2,1000.13,1080000000
2017-04-07,998.53,1003.59,995.75,1003.26,853720000
2017-04-10,1000.6,1003.78,997.74,1002.5,653600000
2017-04-11,1003.65,1006.9,1001.83,1003.25,809930000
2017-04-12,1005.3,1009.23,1004.7,1009.23,715930000
2017-04-17,1005.88,1006.04,998.52,999.77,596670000
2017-04-18,1002.31,1004.78,997.62,997.68,980590000
2017-04-19,997.01,998.39,992.71,992.89,1490000000
2017-04-20,992.8,998.18,991.91,993.86,1180000000
2017-04-21,995.56,998.69,994.6,995.83,943040000
2017-04-24,996.31,997.62,990.36,992.51,844560000
2017-04-25,994.19,996.76,987.25,993.39,1230000000
2017-04-26,993.71,998.89,991.47,996.93,1030000000
2017-04-27,996.13,997.36,992.55,995.19,705150000
2017-04-28,996.6,997.2,992.2,993.98,1020000000
2017-05-02,994.03,997.39,992.36,992.82,643940000
2017-05-03,993.77,997.19,992.85,993.57,632300000
2017-05-04,994.79,1000.63,994.59,999.01,987410000
2017-05-05,997.67,998.75,992.96,997.24,773580000
2017-05-08,996.87,998.7,994.42,996.56,760590000
2017-05-09,998.46,998.94,991.19,993.46,966950000
2017-05-11,994.54,995.7,986.24,989.38,1140000000
2017-05-12,989.56,989.56,979.4,983.37,1240000000
2017-05-15,982.29,983.19,976.94,980.75,1080000000
2017-05-16,980.64,986.26,979.65,984.66,1350000000
2017-05-17,985.09,987.98,983.02,983.98,1330000000
2017-05-18,981.39,984.28,979.23,980.83,793740000
2017-05-19,981.71,984.97,979.92,982.25,783980000
2017-05-22,985.24,989.57,985.21,987.38,841450000
2017-05-23,989.04,991.99,987.18,990.69,776500000
2017-05-24,991.23,993.48,989.58,991.62,805490000
2017-05-25,993.57,994.86,991.07,992.43,754160000
2017-05-26,991.83,994.51,990.09,991.97,746370000
2017-05-29,991.79,993.9,989.92,991.87,655450000
2017-05-30,993.01,993.91,990.93,991.49,482850000
2017-05-31,993.7,995.34,984.18,986.08,1120000000
2017-06-01,986.69,989.64,984.64,987.79,1060000000
2017-06-02,989.31,992.51,988.3,990.22,807130000
2017-06-05,993.57,994.33,985.89,988.36,896330000
2017-06-06,988.95,991.35,985.24,990.04,968970000
2017-06-07,990.88,992.82,987.44,987.95,789310000
2017-06-08,988.68,991.81,985.51,990.74,845960000
2017-06-09,990.71,991.04,985.79,987.52,862280000
2017-06-12,987.78,989.8,982.82,984.87,711620000
2017-06-13,986.35,992.22,985.03,991.24,917440000
2017-06-14,991.66,994.72,989.09,993.15,715810000
2017-06-15,990.99,994.3,989.22,989.58,640640000
2017-06-16,992.13,993.98,988.76,992.1,811460000
2017-06-19,994.29,997.72,993.74,995.9,763120000
2017-06-20,997.42,997.81,993,994.52,715560000
2017-06-21,992.4,993.92,989.73,992.7,920840000
2017-06-22,993.05,997.51,992.47,994.96,1170000000
2017-06-23,996.12,998.28,994.93,996.26,1230000000
2017-06-26,998.82,1000.62,995.63,997.44,1080000000
2017-06-27,999.46,1001.15,997.04,999.6,730310000
2017-06-28,999.26,1000.19,995.38,997.33,803630000
2017-06-29,1000.46,1003.26,993.77,995.1,1460000000
2017-06-30,995.48,997.67,990.74,994.35,959300000
2017-07-03,996.76,999.89,994.94,999.16,662810000
2017-07-04,1001.13,1002.06,994.02,995.39,670820000
2017-07-05,996.39,998.84,994.13,996.08,692740000
2017-07-06,995.93,996.57,988.89,993.69,986140000
2017-07-07,992.02,993.79,989.29,992.88,714950000
2017-07-11,993.13,994.6,988.87,991.95,924190000
2017-07-12,995.16,998.97,992.48,996.09,1210000000
2017-07-13,1000.35,1002.66,996.7,999.35,1040000000
2017-07-14,1000.55,1001.46,996.01,999.3,682720000
2017-07-17,1001.81,1002.79,995.29,996.76,674980000
2017-07-18,997.64,998.38,993.31,996.25,975740000
2017-07-19,998.65,1001.33,996.48,1000.22,613170000
2017-07-20,1000.52,1001.81,997.99,998.59,831860000
2017-07-21,999.93,1001.36,997.35,998.19,1160000000
2017-07-24,998.74,1003.12,998.34,1000.91,782730000
2017-07-25,1002.23,1006.36,1000.89,1005.53,1220000000
2017-07-26,1006.47,1009.21,1005.18,1007.28,945630000
2017-07-27,1008.35,1008.75,1004.22,1007.08,707690000
2017-07-31,1007.39,1007.97,998.29,1003.96,1030000000
2017-08-01,1001.85,1004.96,999.3,1002.77,842530000
2017-08-02,1005.83,1006.72,1002.59,1004.88,905850000
2017-08-03,1004.5,1006.96,1002.24,1002.69,588860000
2017-08-04,1004.31,1005.35,1001.23,1002.19,678830000
2017-08-07,1002.16,1003.2,998.38,999.79,661670000
2017-08-08,1000.98,1004.29,999.16,1002.4,672710000
2017-08-09,1002.63,1002.95,997.37,999.47,535940000
2017-08-10,1000.01,1001.73,996.2,1000.34,615580000
2017-08-11,997.47,998.07,991.42,995.06,884070000
2017-08-15,1000.08,1002.91,997.6,999.16,762350000
2017-08-16,998.13,999.71,995.02,998.51,923590000
2017-08-17,999.45,1000.25,995.82,997.78,1280000000
2017-08-18,996.55,998.4,994.05,996.7,860090000
2017-08-21,998.7,1001.06,997.36,999.27,724450000
2017-08-22,1000.97,1003.14,999.13,1001.85,778430000
2017-08-23,1003.1,1004.21,998.78,1001.51,661890000
2017-08-24,1003.3,1005.06,1000.84,1003.56,906790000
2017-08-25,1003.81,1005.44,999.97,1003.17,731330000
2017-08-28,1006.23,1013.78,1004.6,1010.57,1190000000
2017-08-29,1011.65,1038.13,1010.4,1034.76,2360000000
2017-08-30,1037.19,1044.36,1032.32,1034.65,1310000000
2017-08-31,1031.96,1034.38,1028.29,1034.29,1340000000
2017-09-01,1037.25,1038.85,1032.48,1033.85,728340000
2017-09-04,1032.8,1034.92,1029.63,1033.9,870350000
2017-09-05,1034.74,1036.1,1030.63,1033.79,1110000000
2017-09-06,1033.54,1034.08,1029.1,1033.92,1310000000
2017-09-07,1035.33,1043.04,1033.59,1041.78,1490000000
2017-09-08,1046.67,1054.7,1044.8,1046.26,1740000000
2017-09-11,1046.99,1051.51,1044.95,1047.31,1170000000
2017-09-12,1050.12,1052.9,1046.95,1050.24,1130000000
2017-09-13,1052.59,1055.76,1047.62,1049.16,1370000000
2017-09-14,1051.39,1064.66,1049.53,1062.29,1690000000
2017-09-15,1062.62,1065.42,1058.04,1064.27,1420000000
2017-09-18,1066.64,1079.83,1066.17,1074.16,2000000000
2017-09-19,1075.6,1077.94,1068,1075.89,1640000000
2017-09-20,1074.21,1076.71,1067.81,1072.61,1280000000
2017-09-21,1072.55,1075.99,1069.83,1070.39,834530000
2017-09-22,1066.47,1070.01,1060.64,1061.16,1330000000
2017-09-25,1062.45,1068.74,1059.45,1067.41,1040000000
2017-09-26,1070.36,1073.28,1067.41,1069.07,1020000000
2017-09-27,1069.4,1073.75,1063.8,1070.45,1270000000
2017-09-28,1071.61,1073.23,1061.07,1066.16,1170000000
2017-09-29,1065.98,1072.06,1063.62,1068.92,1050000000
2017-10-02,1071.88,1083.11,1071.65,1081.51,1280000000
2017-10-03,1083.51,1084.35,1077.81,1081.07,935760000
2017-10-04,1083.73,1088.2,1074.65,1077.26,1500000000
2017-10-05,1078.52,1080.81,1075.14,1077.91,1200000000
2017-10-06,1082.07,1085.89,1079.69,1081.63,1310000000
2017-10-09,1082.86,1084.97,1079.15,1079.82,776380000
2017-10-10,1081.33,1093.5,1076.7,1092.02,1380000000
2017-10-11,1097.65,1100.37,1093.72,1096.64,1380000000
2017-10-12,1099.16,1100.66,1091.87,1094.33,1170000000
2017-10-16,1100.18,1107.12,1099.44,1105.49,1270000000
2017-10-17,1105.2,1107.69,1100.02,1104.72,1630000000
2017-10-18,1103.79,1103.94,1091.67,1092.55,1180000000
2017-10-19,1091.8,1094.64,1072.75,1074.37,1480000000
2017-10-20,1066.12,1082.21,1065.27,1079.07,1500000000
2017-10-24,1080.11,1087.1,1077.81,1082.98,788080000
2017-10-25,1087.59,1089.75,1083.73,1086.25,768030000
2017-10-27,1088.22,1096.06,1087.91,1090.66,886460000
2017-10-30,1093.21,1097.2,1081.64,1093.45,1020000000
2017-10-31,1095.63,1099.57,1092.81,1094.74,1060000000
2017-11-01,1099.65,1100.46,1088.31,1089.13,1250000000
2017-11-02,1089.24,1090.02,1079.41,1079.45,1200000000
2017-11-03,1083,1083.4,1076.09,1078.5,1110000000
2017-11-06,1079.68,1087,1073.89,1086.33,1040000000
2017-11-07,1089.43,1092.91,1086.55,1087.89,907880000
2017-11-08,1089.07,1092.77,1085.41,1089.02,927120000
2017-11-09,1091.7,1092.1,1080.33,1081.52,917620000
2017-11-10,1081.15,1082.88,1072.31,1072.97,986660000
2017-11-13,1070.79,1075.19,1066.35,1072.23,825330000
2017-11-14,1074.56,1085.88,1071.21,1083.79,827050000
2017-11-15,1081.88,1082.88,1073.46,1075.03,1040000000
2017-11-16,1076.94,1081.46,1076.38,1076.63,1680000000
2017-11-17,1084.38,1091.03,1080.43,1089.23,1060000000
2017-11-20,1092.98,1094.73,1089.87,1090.86,734790000
2017-11-21,1092.91,1094.59,1086.96,1089.93,1080000000
2017-11-22,1093.87,1099.45,1091.5,1092.94,896200000
2017-11-23,1095.19,1096.91,1089.57,1090.3,1010000000
2017-11-24,1089.36,1092.14,1080.15,1083.7,1370000000
2017-11-27,1081.72,1085.57,1078.19,1084.57,761680000
2017-11-28,1084.4,1091.06,1083.93,1091.06,953870000
2017-11-29,1093.12,1098.11,1090.3,1091.68,1200000000
2017-11-30,1088.97,1093.75,1082.86,1085.86,1170000000
2017-12-01,1091.57,1092.82,1085.9,1089.24,1110000000
2017-12-04,1093.58,1094.79,1086.33,1090.4,695690000
2017-12-06,1088.21,1091.26,1082.71,1090.79,904250000
2017-12-07,1090.44,1098.08,1087.66,1098.08,899590000
2017-12-08,1100.24,1105.04,1097.44,1100.68,945580000
2017-12-12,1103,1104.83,1098.7,1101.36,739720000
2017-12-13,1102.69,1106.29,1100.85,1104.15,836790000
2017-12-14,1105.79,1111.55,1103.71,1111.49,827030000
2017-12-15,1110.35,1113.55,1106.92,1113.3,1030000000
2017-12-18,1115.33,1120.45,1112.69,1117.82,948640000
2017-12-19,1119.87,1125.79,1119.2,1122.3,1300000000
2017-12-20,1122.98,1127.37,1118.73,1126.23,1080000000
2017-12-21,1126.95,1128.66,1122.86,1124.57,751380000
2017-12-22,1126.11,1130.42,1123.05,1128.48,873420000
2017-12-25,1130.9,1137.99,1129.61,1135.7,772370000
2017-12-26,1135.62,1137.88,1129.15,1136.2,758150000
2017-12-27,1139.49,1145.14,1135.76,1136.92,832130000
2017-12-28,1139.05,1140.04,1123.4,1129.3,1350000000
